0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
-0.00061879604,-0.04632933,-0.092647344,0.00053413137,0.003461931,-0.055436946,-0.07871466,0.0005128221,0.0055813137,-0.055257853,-0.07865121,0.00043629954,0.007749803,-0.055246215,-0.0787035,0.00051199517,-0.0031232089,-0.056420736,-0.07971922,0.00051657506,-0.005207606,-0.056708064,-0.07969905,0.00045182032,-0.0069788205,-0.057016857,-0.07967639,0.0005427823,0.011610345,-0.0523069,-0.013247469,0.0005186742,-0.009950765,-0.05388296,-0.016692266,0.00056879874,0.0034794554,-0.03472875,-0.06998576,0.00049354834,-0.0046309517,-0.035696603,-0.07109238,0.0005186106,0.027816338,0.0008225064,0.010689044,-0.00023141241,-0.02781637,-0.0008225064,-0.010689044,0.00023141241,0.038340036,-0.08424029,0.037242528,-0.05867265,-0.044318434,-0.08863894,0.010585369,-0.016932799,0.020102665,-0.05888603,0.19012955,-0.8846036,-0.015790813,-0.06384616,0.10437137,-0.753212,0.009659719,-0.051629234,0.19561003,-0.975407,-0.006922526,-0.053507376,0.10044345,-0.91985184,0.009832642,-0.04921712,0.20412593,-0.9776572,-0.0062333774,-0.050631896,0.109244645,-0.92273605,0.01132216,-0.049598683,0.1915268,-0.96495867,-0.008465095,-0.052445285,0.10501281,-0.9020917,0.017724773,0.17865147,-0.09197831,-0.00035125326,-0.01938222,0.17819436,-0.0950577,-0.00022715055,0.02533845,0.30741537,-0.122399166,-0.05307887,-0.017621437,0.31300944,-0.124270745,-0.015671225,0.030486008,0.43174946,-0.056292742,-0.050975483,-0.008495882,0.43787628,-0.054139327,-0.020478599,0.024841277,0.44818228,-0.053485554,-0.13661143,-0.0038438758,0.45788756,-0.051120553,-0.14558907,0.046802588,0.47014758,-0.12943247,-0.05736127,-0.008601729,0.47850603,-0.13026993,-0.036295936
-0.005420519,-0.09650781,-0.20865168,0.00016550737,0.001409008,-0.11680808,-0.16673423,0.000166849,0.0056635356,-0.11672027,-0.16658413,0.00016245824,0.009915258,-0.11668129,-0.16670996,0.00016623917,-0.008870378,-0.11675673,-0.17113705,0.00016465361,-0.012185038,-0.11644834,-0.17117542,0.00015855533,-0.015425909,-0.11613068,-0.1708988,0.0001661172,0.018432973,-0.10726677,-0.0070787026,0.00016855651,-0.019244105,-0.10907003,-0.028512517,0.00016855651,0.0023296047,-0.073036626,-0.155165,0.00016197037,-0.010719194,-0.07293277,-0.16131657,0.00016428772,0.053514376,-0.0018426569,0.004209522,8.537595e-05,-0.053514376,0.0018425959,-0.004209522,-8.537595e-05,0.071983755,-0.16444664,-0.003219954,-0.019067742,-0.086918816,-0.14567332,0.0007676822,-0.021436071,0.058614857,-0.22383055,0.16293332,-0.21111178,-0.06690621,-0.22330296,0.15549903,-0.32249436,0.053460103,-0.24226962,0.14205323,-0.59744185,-0.046212234,-0.23586804,0.1291296,-0.8163536,0.04778315,-0.23764117,0.15369909,-0.638671,-0.04229561,-0.23349778,0.14658499,-0.8628442,0.046844866,-0.22876936,0.16183321,-0.57130766,-0.045464765,-0.2259212,0.15341905,-0.74626935,0.028842496,0.3468353,-0.32480252,0.00010037772,-0.040948134,0.3433445,-0.31049642,3.2686792e-05,0.03827605,0.6068997,-0.3761198,-0.004735438,-0.034956083,0.6056577,-0.3734163,-0.011220717,0.039204758,0.8436084,-0.18457438,-0.014294861,-0.024111692,0.85244775,-0.18370068,-0.015536349,0.02712394,0.87326944,-0.1735726,-0.1779708,-0.01537572,0.88783276,-0.17473647,-0.20965771,0.058894034,0.92834926,-0.33802515,-0.03515562,-0.041099433,0.9382269,-0.34177044,-0.035129152
-0.00397522,-0.097492,-0.2156582,0.00012312981,0.0032548618,-0.118335634,-0.17359824,0.00012398657,0.0075401706,-0.11813736,-0.17343861,0.00012129387,0.011728542,-0.117902786,-0.17358123,0.0001233746,-0.007528849,-0.11850999,-0.18090977,0.00012264022,-0.010864186,-0.11828429,-0.18093982,0.00011896836,-0.014127921,-0.11801827,-0.18065253,0.00012312981,0.02019641,-0.10805962,-0.008642188,0.00012496574,-0.018489543,-0.11087943,-0.043995805,0.00012484334,0.0035107906,-0.07413296,-0.1593967,0.00012117148,-0.00968509,-0.07459059,-0.1694319,0.00012251783,0.05347634,0.0007790469,0.014914434,5.8260226e-05,-0.05347634,-0.0007790469,-0.014914404,-5.8382622e-05,0.07276439,-0.14477323,0.015402914,-0.01577665,-0.08643749,-0.16528499,0.011742128,-0.021923715,0.061165895,-0.22247705,0.19642313,-0.14295505,-0.05653451,-0.2258697,0.21410309,-0.31818873,0.056852616,-0.24409844,0.18189932,-0.45890614,-0.03767056,-0.23993957,0.19954379,-0.81324005,0.051667213,-0.23997825,0.19631729,-0.4982734,-0.03360195,-0.23759867,0.2193115,-0.86416084,0.050622568,-0.2310394,0.19689007,-0.45076317,-0.036602475,-0.22974966,0.21517943,-0.73852485,0.027063588,0.3471525,-0.3092483,6.474718e-05,-0.042729102,0.34421012,-0.30888546,1.5911406e-05,0.03670278,0.6074762,-0.3692873,-0.004535118,-0.03844814,0.61095554,-0.37393925,-0.010255881,0.035876855,0.8434956,-0.16834986,-0.01384941,-0.026500141,0.85879564,-0.17882384,-0.013617104,0.023745203,0.8739478,-0.15622538,-0.1557608,-0.017575372,0.8934222,-0.16998021,-0.18835102,0.059240185,0.9310027,-0.31504154,-0.033964243,-0.04341415,0.9391431,-0.33920002,-0.03269084
-0.025776338,0.037303325,-0.015124059,-0.018029815,-0.033735503,0.03308909,-0.033799406,-0.013632059,-0.034043778,0.031650845,-0.033780042,-0.012176342,-0.03433833,0.030044135,-0.033765163,-0.009324143,-0.033584386,0.032714613,-0.010230309,-0.01345052,-0.03386072,0.030976983,-0.0102656875,-0.011427822,-0.034179743,0.028944558,-0.010257556,-0.010196952,-0.03196612,0.011654528,-0.0736309,-0.014314346,-0.032296885,0.009266707,0.033016894,-0.015444532,-0.019663723,0.03139545,-0.025701623,-0.013507832,-0.019304054,0.03109644,0.005318286,-0.018238429,-0.0004935928,0.01828589,-0.12562707,0.0008238009,0.00049356185,-0.01828595,0.12562707,-0.0008238009,0.020927245,0.13550274,-0.16259544,-0.02114757,0.026702277,0.07222918,0.14464301,-0.9864828,0.02838473,0.24624887,-0.12794513,-0.051728327,0.04014914,0.1417144,0.09623893,-0.9800689,0.029335484,0.27338016,-0.16047704,-0.071410455,0.03201135,0.16644205,0.1032839,-0.9722144,0.028847778,0.2754714,-0.13458875,-0.07645921,0.031200778,0.17334126,0.07373607,-0.97274387,0.0283768,0.26534042,-0.11896947,-0.11774114,0.035242118,0.1710693,0.082891345,-0.9682615,0.08647741,-0.061998546,-0.02298701,-0.014360877,0.084947035,-0.07419341,0.14288288,-0.027458604,0.066649094,0.08102085,0.0032103204,-0.06327598,0.06141688,0.059981022,0.16880164,-0.899268,0.08110845,0.22970632,0.064728424,-0.02295589,0.06966223,0.17762005,0.23705457,-0.6715778,0.089370996,0.28787288,0.067667015,-0.036086395,0.08192296,0.21484765,0.24251258,-0.5751569,0.0422645,0.27893063,0.016002357,-0.03325396,0.038425084,0.22022739,0.20488897,-0.56880367
-0.02608639,0.037226554,-0.010709215,-0.013109188,-0.034050148,0.03309992,-0.029204125,-0.009971518,-0.03430454,0.03172004,-0.029195799,-0.008649218,-0.034561083,0.030211426,-0.029184725,-0.0066481493,-0.034021325,0.03263902,-0.0054606805,-0.009412701,-0.034305707,0.030959502,-0.005480647,-0.0073400545,-0.034627073,0.029071448,-0.005475199,-0.006038872,-0.03243871,0.01127356,-0.070094325,-0.010092575,-0.032735612,0.009254688,0.037759252,-0.009093177,-0.019589717,0.03112973,-0.021477055,-0.010151692,-0.01940727,0.030657964,0.009788483,-0.012485177,-0.0011009346,0.017613234,-0.12873374,0.00072658976,0.0011009346,-0.017613173,0.12873374,-0.00072665117,0.017385729,0.12639543,-0.16873388,-0.01635668,0.02649904,0.053325586,0.15140972,-0.986676,0.025982859,0.2393591,-0.12782894,-0.038463157,0.038560823,0.13635217,0.093126774,-0.9814352,0.027314428,0.2675665,-0.15812765,-0.05184988,0.032629073,0.14886686,0.09942671,-0.9711918,0.025510846,0.26849285,-0.13147175,-0.057385247,0.032947127,0.15446037,0.07122011,-0.971657,0.025939673,0.25905725,-0.11822083,-0.08890314,0.03432099,0.15762763,0.07971985,-0.96673673,0.08859914,-0.061608195,-0.045548283,-0.015208661,0.08573735,-0.07202355,0.120638646,-0.034115158,0.081627294,0.09245168,-0.0097622685,-0.036150604,0.07018166,0.06941314,0.15344614,-0.86234,0.081071116,0.271831,0.057563953,-0.015701484,0.07677941,0.2013068,0.22458263,-0.63912106,0.086646564,0.28762594,0.061757468,-0.028939158,0.08506318,0.22110564,0.23074302,-0.5552036,0.041595332,0.28093198,0.014598175,-0.026288848,0.045273952,0.23049839,0.19563003,-0.5445078
-0.026769156,0.03588335,-0.019605383,-0.013047735,-0.0353142,0.031723317,-0.038799576,-0.009578745,-0.0355562,0.030245531,-0.038769342,-0.0075343642,-0.035805862,0.028605694,-0.03875894,-0.0051620654,-0.03523825,0.031403154,-0.015354664,-0.011026373,-0.035500564,0.029772548,-0.015399262,-0.008245099,-0.03582857,0.027878094,-0.015394954,-0.006452874,-0.03299846,0.008088342,-0.07733134,-0.0102479365,-0.033638883,0.0070281466,0.02852822,-0.0122590205,-0.019911952,0.029305598,-0.029003229,-0.012105525,-0.019536922,0.029043287,0.0017696844,-0.016917022,-0.0004083591,0.012595432,-0.12127886,0.0014697851,0.00040832834,-0.012595432,0.12127886,-0.0014697851,0.017378926,0.12914598,-0.15659036,-0.022499818,0.021316407,0.08268826,0.15148628,-0.98476404,0.023326568,0.24148111,-0.12689638,-0.037756506,0.033010095,0.16168799,0.1112344,-0.9772258,0.024790937,0.27072185,-0.15815736,-0.047028504,0.026049802,0.17780712,0.1183246,-0.96605533,0.023247235,0.2714391,-0.13512908,-0.05258145,0.027725738,0.18399523,0.08908616,-0.9662373,0.02337005,0.2635516,-0.11892821,-0.08189597,0.030486424,0.18034732,0.09816405,-0.9607304,0.09456895,-0.059909113,0.008458711,-0.017643452,0.08732398,-0.06488266,0.16847919,-0.049809963,0.08446971,0.10062215,0.03011592,-0.03020165,0.07909839,0.08750948,0.18346438,-0.8634612,0.079883106,0.28539026,0.07557573,-0.008672784,0.079839654,0.22662398,0.23919538,-0.6664935,0.08659429,0.30201927,0.07719451,-0.020499073,0.08807078,0.24841978,0.2442685,-0.5910868,0.038120307,0.30918682,0.01656557,-0.017165916,0.044497326,0.25506946,0.20368788,-0.5828058
0.047995783,0.016561836,-0.021291858,-0.0014780286,0.05419352,0.0054531256,-0.011705824,-0.0015906185,0.05438074,0.004444738,-0.011828451,-0.001928523,0.05457174,0.0032290372,-0.011950101,-0.0013311225,0.052597843,0.0022250996,-0.039018292,-0.0013290325,0.05164413,-0.00084937934,-0.039071407,-0.0015407284,0.05066076,-0.0041230815,-0.039118946,-0.0008980222,0.04781749,-0.015312391,0.04219527,-0.0043838588,0.042610075,-0.022765808,-0.07579069,-0.0016775891,0.039974328,0.015323381,0.002069884,-0.0011294045,0.037920304,0.011139824,-0.033894077,-0.0002211346,0.0030074643,-0.0023947596,0.1282832,-0.0009395524,-0.0030074643,0.002394726,-0.12828319,0.0009395524,0.009755845,0.1244135,0.14771141,-0.91430944,0.006860499,0.13395923,-0.17140298,-0.02832869,0.01898572,0.2369346,0.10802866,-0.94092697,0.025462335,0.26382187,-0.15774007,-0.10220558,0.02378296,0.26914886,0.1111858,-0.9563634,0.030055024,0.2944286,-0.18942447,-0.14058262,0.02529682,0.27373964,0.08178026,-0.9506252,0.034368128,0.29829738,-0.18023819,-0.14282396,0.02133568,0.2666983,0.0941297,-0.94033855,0.031238431,0.2881166,-0.1547296,-0.18286395,-0.07625247,0.09781802,0.1696358,-0.010472814,-0.09255521,0.09154979,0.018425139,-0.004156926,-0.03068509,0.23345901,0.17318352,-0.7705334,-0.051060114,0.243219,0.006540081,-0.089341484,-0.022922724,0.3890043,0.21886966,-0.7222694,-0.030824343,0.41383144,0.042980988,-0.09116699,-0.029292751,0.4149807,0.22104402,-0.6784841,-0.037538912,0.44465774,0.046912987,-0.15427907,0.01566061,0.4281574,0.17980853,-0.61744815,0.0041677803,0.45420575,-0.016237272,-0.11686802
0.0386991,0.036158632,-0.0057560722,-0.0014443859,0.045923736,0.027765116,0.0031254964,-0.0009930274,0.046254463,0.026877653,0.0030277092,-0.00086988864,0.04661963,0.025728466,0.0029234467,-0.00037469453,0.04537859,0.025222136,-0.02372524,-0.0010028115,0.045306884,0.022432556,-0.023740496,-0.0012808875,0.04519771,0.019267254,-0.023753583,-0.00073033565,0.042941306,0.0076855826,0.05094316,-0.0019464032,0.04113011,0.0015051507,-0.07176431,-0.0013642459,0.031031607,0.034275826,0.015358386,-0.0027378898,0.029794427,0.031359505,-0.02051831,-0.001371391,-0.0035066542,-0.011288662,0.12923601,-0.0012426521,0.0035066863,0.011288727,-0.12923601,0.0012425877,-0.028612185,0.07957395,0.14196032,-0.96425635,0.0034078148,0.14516635,-0.17722651,-0.028083099,-0.041491833,0.17244817,0.09453188,-0.97600734,0.009704948,0.26158667,-0.14925458,-0.057336435,-0.04036373,0.18626083,0.10263506,-0.9762908,0.015214103,0.29486206,-0.17525455,-0.07840114,-0.037699636,0.19330163,0.07687424,-0.97654295,0.017375758,0.29525098,-0.15545547,-0.08468714,-0.039333493,0.18894929,0.082331195,-0.9697164,0.0152283935,0.28183278,-0.14202493,-0.12625815,-0.09479955,0.023190636,0.12080799,-0.0075625083,-0.099162765,0.019567344,-0.047511112,-0.0043200906,-0.06284582,0.17470047,0.1375022,-0.90219164,-0.06802363,0.18269052,-0.020664277,-0.06930703,-0.05046683,0.30556488,0.19196719,-0.8238901,-0.045270994,0.33868927,0.01669303,-0.053126223,-0.055610947,0.3287104,0.19525427,-0.73018736,-0.04811014,0.37367773,0.016192557,-0.07867671,-0.013636023,0.33124173,0.1542143,-0.72378516,-0.0022783885,0.36607668,-0.05339505,-0.075981885
0.044543732,-0.009951964,-0.10068761,0.0015759504,0.04974368,-0.024514131,-0.07862971,0.0016125577,0.05029135,-0.02443021,-0.078704216,0.0016587917,0.05086842,-0.024398318,-0.07881682,0.0018283381,0.04714436,-0.029371714,-0.09434853,0.0016944823,0.045737594,-0.032713953,-0.09438401,0.0015589892,0.04418784,-0.036238674,-0.09435113,0.0016995248,0.042935986,-0.034329653,0.012958631,0.0011984165,0.03520928,-0.046808574,-0.06353123,0.0012872827,0.037641574,-0.0030061917,-0.06416569,-0.00031119536,0.0337182,-0.009289561,-0.08401911,0.0005445264,0.0023979135,-0.0017477234,0.119874455,-0.0013191095,-0.002397946,0.0017477234,-0.119874455,0.0013191749,-0.026511034,0.07860885,0.15678565,-0.98414224,-0.028506594,0.11199627,-0.15425357,-0.019203018,-0.02565672,0.15920353,0.08710281,-0.9078188,0.0078050634,0.21448079,-0.13040686,-0.034055788,-0.025571719,0.1798309,0.08194793,-0.9012593,0.012696338,0.2419297,-0.15338087,-0.055395458,-0.019462544,0.1768437,0.0592678,-0.8978756,0.019686708,0.24266891,-0.14605471,-0.059345517,-0.020402811,0.16946316,0.07452102,-0.8965116,0.016695676,0.23363946,-0.12754801,-0.088718966,-0.08169981,0.068825185,0.09504179,-0.009804159,-0.09468227,0.060646813,-0.06486844,-0.006006424,-0.034044426,0.22201018,0.062449858,-0.9290401,-0.027190825,0.21763498,-0.07763587,-0.0729776,-0.027908795,0.37460697,0.08003041,-0.8979797,-0.02639928,0.40325895,-0.050054252,-0.086052194,-0.034212954,0.39760837,0.07909786,-0.81385195,-0.036548655,0.42919725,-0.04894179,-0.114844054,0.0043583065,0.40638274,0.04237299,-0.8050713,0.008060725,0.43887535,-0.0902607,-0.10630242
0.058720622,-0.0033304677,-0.16025347,-4.973719e-05,0.06730895,-0.021802736,-0.14088319,-6.166642e-05,0.06844809,-0.02211381,-0.14104731,-0.00015200148,0.069508255,-0.022465048,-0.14131087,2.6552156e-05,0.060997326,-0.028267752,-0.16990027,9.139329e-06,0.057728764,-0.03368112,-0.16999802,-0.00011592518,0.05433889,-0.0396403,-0.1699884,-9.620347e-06,0.057994623,-0.041099515,-0.019839223,-0.00040665205,0.039757524,-0.05816072,-0.15038165,-0.00020924254,0.048207268,0.0022744904,-0.1100597,3.5114266e-05,0.0407198,-0.005785003,-0.14855494,0.00012362146,0.026022892,0.011411463,0.13429447,6.6284185e-05,-0.026022892,-0.0114114145,-0.13429445,-6.6284185e-05,0.03189525,0.15338151,0.22399762,-0.22640966,-0.028984468,0.16736796,-0.16388376,-0.008586832,0.049464215,0.30766177,0.15083832,-0.17558382,0.018545093,0.33739248,-0.16893964,-0.02919727,0.058364093,0.34687257,0.13543826,-0.23785037,0.018475538,0.3858869,-0.21827263,-0.059230935,0.05512675,0.3527784,0.0901217,-0.22561021,0.02943696,0.38230804,-0.21884196,-0.06091411,0.049565516,0.3407646,0.13073856,-0.23335132,0.028924774,0.36980438,-0.16999604,-0.097440645,-0.0675141,0.119943015,0.35444343,-0.0061964653,-0.11741792,0.12364127,0.19018647,-0.004848655,-0.014391413,0.2947707,0.26118907,-0.5749689,-0.07371509,0.3151841,0.065810814,-0.044491023,-0.014414887,0.537524,0.3058253,-0.73637664,-0.048481688,0.5711358,0.10897873,-0.055852845,-0.03197125,0.57317764,0.30696025,-0.759092,-0.05626787,0.60641134,0.10857371,-0.13428368,0.031760998,0.6005175,0.23619133,-0.57233095,0.0037059018,0.632791,0.007508945,-0.07365212
0.05440423,-0.0038059289,-0.11964036,-0.0001224739,0.061416257,-0.021382032,-0.10350878,-0.00016585006,0.062336657,-0.02205467,-0.103657514,-0.0002665039,0.0632429,-0.023070931,-0.10389127,-7.944966e-05,0.05605345,-0.02720966,-0.1288114,-0.00010012592,0.05325872,-0.032075886,-0.12888995,-0.00021688084,0.0503607,-0.03731094,-0.12887828,-0.00010311738,0.052422035,-0.041440956,-0.005027478,-0.00048153705,0.036588017,-0.054140322,-0.11843353,-0.00026764767,0.044385917,0.0014968298,-0.078652605,-4.4168024e-05,0.038399566,-0.0062706717,-0.112037234,3.0002584e-05,0.023374828,0.012029716,0.117777936,8.006555e-05,-0.023374785,-0.012029716,-0.117777914,-8.006555e-05,0.0243943,0.14073007,0.1868732,-0.13225386,-0.031328283,0.14852925,-0.15236966,-0.0073535363,0.042100884,0.2796955,0.123444684,-0.08698682,0.010513398,0.30335015,-0.15988877,-0.02416598,0.051036682,0.3161629,0.11037385,-0.15782705,0.011732638,0.34941888,-0.20228498,-0.050537284,0.048045926,0.32059124,0.072714716,-0.14693153,0.02143966,0.34751764,-0.20255299,-0.05231729,0.042147603,0.30997244,0.10633864,-0.15721002,0.022240097,0.33417967,-0.1610609,-0.08440158,-0.06221392,0.113715686,0.29915577,-0.0054692687,-0.10623492,0.113433436,0.15493043,-0.0048149307,-0.020976292,0.29257375,0.21645743,-0.62452817,-0.07018704,0.29596394,0.06260108,-0.062399127,-0.020105647,0.49867487,0.23852575,-0.82395595,-0.04556319,0.5258785,0.08831956,-0.086924255,-0.027911685,0.53286463,0.2380192,-0.811556,-0.05490389,0.5552047,0.086797625,-0.18099652,0.026147252,0.5529839,0.18049562,-0.6351921,0.0017775431,0.58058554,0.0015972196,-0.10455363
-0.053445812,-0.018544234,-0.19121161,1.6834472e-05,-0.056223422,-0.038981207,-0.19099106,-2.5782527e-05,-0.054086242,-0.04338217,-0.19100717,-5.4294967e-05,-0.051820375,-0.04842948,-0.19107106,5.376415e-05,-0.060848087,-0.031650744,-0.17009018,-4.906263e-05,-0.062023357,-0.030590247,-0.17023483,-0.00014544377,-0.06317159,-0.029773775,-0.17035048,-7.878837e-05,-0.040438984,-0.062045004,-0.13711263,-9.175546e-06,-0.054918222,-0.041847315,-0.042359896,-0.0005458312,-0.039845947,-0.016834019,-0.16674404,0.00011207816,-0.0450012,-0.00850903,-0.13919146,-8.42482e-05,0.016481632,-6.805829e-05,-0.1409703,0.00020527441,-0.016481632,6.8096204e-05,0.14097032,-0.00020519858,0.012659524,0.15560164,-0.1698139,-0.015064123,0.0018599059,0.14748424,0.20526116,-0.9675292,0.00027989206,0.2981681,-0.18698499,-0.06484722,-0.010700544,0.2756302,0.13914943,-0.78633386,-0.007078896,0.33115348,-0.23031025,-0.095698446,-0.01620974,0.30930418,0.13491623,-0.8106395,-0.009145517,0.33261657,-0.22809887,-0.096270286,-0.016037945,0.31255975,0.09406143,-0.806519,-0.009094445,0.32453117,-0.18600172,-0.15627737,-0.011262414,0.3034542,0.12131559,-0.807626,0.10487801,0.09418759,0.17769757,-0.00018821243,0.06385179,0.09663041,0.36018747,-0.00170286,0.07490453,0.28543675,0.06683531,-0.06849143,0.039020073,0.2630925,0.32407853,-0.66211253,0.06892132,0.4685081,0.15719417,-0.04977218,0.04759098,0.42015773,0.46247506,-0.4883808,0.079844765,0.49224696,0.16088425,-0.12878251,0.056782335,0.4459721,0.47323033,-0.45445842,0.02759845,0.5127986,0.06372639,-0.064825386,0.011484333,0.4760714,0.41662127,-0.36192328
-0.05986677,-0.019365476,-0.21826838,1.3046318e-06,-0.062582925,-0.039542086,-0.21847433,-2.7484242e-05,-0.060088903,-0.04439788,-0.21851055,-0.00012463583,-0.05766768,-0.04960436,-0.21861902,1.6003483e-05,-0.06809552,-0.031875633,-0.19349277,2.504893e-05,-0.0694956,-0.031189919,-0.19365723,-7.627747e-05,-0.0708733,-0.030909423,-0.1937613,4.609699e-06,-0.0449757,-0.06570469,-0.16031589,-0.00024596657,-0.05997514,-0.045863114,-0.04674413,-0.00029571654,-0.044299383,-0.018540645,-0.1918134,-9.271583e-05,-0.05064598,-0.0097811725,-0.15857065,-0.0002738857,0.01549746,0.003990564,-0.16705193,4.531421e-05,-0.015497416,-0.003990564,0.16705194,-4.531421e-05,0.023671934,0.16684523,-0.22083229,-0.04424859,0.0020383133,0.14334202,0.24269295,-0.8877423,0.0055279857,0.30943662,-0.25302145,-0.12595463,0.0024036537,0.27847943,0.18946254,-0.6390525,0.007050752,0.34898782,-0.30711064,-0.16309506,-0.0014574912,0.31683266,0.19193274,-0.7156676,0.00051637326,0.34832785,-0.29777563,-0.16432045,-0.0027819967,0.3233974,0.14275306,-0.722008,0.00039995663,0.33982724,-0.25116724,-0.26205146,6.570995e-05,0.31307462,0.16888483,-0.73102885,0.121833995,0.08663742,0.1865846,-3.8878028e-05,0.07787382,0.08977802,0.40942806,-0.0006576214,0.091675565,0.30922118,0.06929512,-0.06324481,0.06440115,0.26994923,0.37710205,-0.630571,0.0871047,0.548621,0.075987756,-0.023487112,0.064491,0.4786056,0.4819185,-0.6178727,0.095594674,0.57477707,0.069936655,-0.0701404,0.07608752,0.51545197,0.48800883,-0.7002623,0.036346693,0.5977739,-0.051680967,-0.03294343,0.025135513,0.5289116,0.42290595,-0.49944034
-0.047123373,0.019495388,-0.100752704,-0.003316264,-0.05405139,0.0071842344,-0.11377155,-0.0024978162,-0.053765606,0.004494656,-0.11379258,-0.0026537997,-0.05354357,0.0015913723,-0.11385791,-0.001559164,-0.054508556,0.009439187,-0.08928678,-0.002307542,-0.054625746,0.008383157,-0.08937593,-0.0024622607,-0.05486292,0.0072337,-0.089398205,-0.0020852822,-0.04646578,-0.020099387,-0.114179626,-0.0030876817,-0.04803134,-0.012859216,-0.0022265005,-0.0039994814,-0.037590016,0.015366331,-0.09499406,-0.0023172118,-0.03825683,0.018518949,-0.062254407,-0.0050566276,0.00047951675,0.008154723,-0.1497616,0.00035362176,-0.00047955394,-0.008154723,0.1497616,-0.00035354737,0.009470874,0.14779307,-0.19191873,-0.066940434,0.008326662,0.11764975,0.18789122,-0.97508264,0.003323256,0.30170086,-0.188845,-0.14547117,0.020336188,0.24774134,0.14123295,-0.86676335,-0.00357036,0.3287961,-0.23207715,-0.16863577,0.01212579,0.26367337,0.1536055,-0.88852966,-0.007093746,0.32481846,-0.20647602,-0.17181651,0.0149057815,0.27286166,0.112716384,-0.8937508,-0.0031193693,0.3193249,-0.18056117,-0.2672334,0.020189317,0.2681676,0.12401833,-0.8919883,0.108138226,-0.012427194,0.0549816,-0.0011728132,0.09680317,-0.022312537,0.2540442,-0.004227022,0.09542391,0.17303284,0.07148623,-0.050412226,0.07754983,0.1573477,0.2842234,-0.718449,0.08695146,0.37298787,0.13921848,-0.010247146,0.07164277,0.31470478,0.36722076,-0.5749503,0.093791366,0.39699465,0.14186005,-0.0306948,0.0805995,0.34096822,0.37497798,-0.63820964,0.038538486,0.39412633,0.06628061,-0.016883021,0.03418293,0.34687623,0.32902446,-0.5154529
-0.02318949,0.0560351,-0.042772535,-0.000631775,-0.030350538,0.051811766,-0.060003214,0.0004855173,-0.030534914,0.04952067,-0.059963368,0.000475623,-0.03068688,0.04708966,-0.059951726,0.0010084552,-0.030594407,0.053939924,-0.03724658,0.0005108238,-0.030990146,0.05327618,-0.037331443,0.0005042276,-0.031376466,0.052469987,-0.037320502,0.0007387093,-0.02889294,0.02497449,-0.08899749,-0.00015399556,-0.030112885,0.028846323,0.012776573,-0.0002505916,-0.016365008,0.046706572,-0.049220037,-0.0010214574,-0.01653429,0.0492357,-0.019107943,-0.0027751545,0.008826139,0.023266014,-0.11716533,0.00088610867,-0.008826171,-0.023266014,0.11716532,-0.0008860453,0.012735711,0.15715209,-0.16806501,-0.026059117,0.01928788,0.02688973,0.219178,-0.9751236,0.015913233,0.2821574,-0.15300985,-0.048359614,0.036195394,0.097817555,0.2563938,-0.95243794,0.016144766,0.3141047,-0.19070147,-0.06008218,0.028323766,0.10537558,0.2746687,-0.9474399,0.014189156,0.31518602,-0.16330168,-0.062439617,0.03241492,0.1119365,0.24242112,-0.9493384,0.018229825,0.29707873,-0.14453083,-0.10108787,0.0368813,0.11122437,0.24548708,-0.9429008,0.08846864,-0.06578388,0.054162513,-0.0055917893,0.07449072,-0.07646171,0.21280967,-0.01715725,0.085480094,0.095560074,0.057218924,-0.052673202,0.066562615,0.075937755,0.24050538,-0.81432575,0.08104488,0.27173752,0.09888111,-0.014892347,0.07412704,0.21798997,0.30107945,-0.6417303,0.088513575,0.29630065,0.10003653,-0.027623301,0.084701486,0.24526279,0.30701068,-0.5969218,0.04614507,0.31109968,0.031835094,-0.021398468,0.04014933,0.25130045,0.26744637,-0.5564353
